id,y
10001,7.443757
10002,99.340805
10003,89.56848
10004,68.1462
10005,67.309845
10006,10.74071
10007,76.06873
10008,50.417076
10009,0.111153364
10010,40.617798
10011,31.946049
10012,135.32368
10013,56.510902
10014,1.7316711
10015,59.679935
10016,108.9801
10017,92.299
10018,17.811878
10019,114.97308
10020,110.269936
10021,0.0
10022,61.060585
10023,36.156002
10024,75.4097
10025,75.17849
10026,123.97662
10027,36.878525
10028,57.4533
10029,98.11009
10030,66.6102
10031,4.5064135
10032,45.78813
10033,39.302433
10034,124.333466
10035,111.60425
10036,0.0
10037,137.75056
10038,15.700883
10039,29.76714
10040,2.594114
10041,0.11756587
10042,47.368896
10043,0.718745
10044,24.025303
10045,14.066817
10046,62.029137
10047,104.416405
10048,65.12905
10049,9.95431
10050,149.11621
10051,82.17508
10052,37.980335
10053,18.26783
10054,113.14513
10055,34.24057
10056,4.500375
10057,111.89502
10058,10.117276
10059,50.154686
10060,26.041466
10061,84.34743
10062,77.16212
10063,24.917477
10064,8.755609
10065,53.65387
10066,0.0
10067,76.79433
10068,116.11044
10069,110.95368
10070,124.58416
10071,41.136383
10072,36.77519
10073,70.24041
10074,107.67696
10075,47.243923
10076,87.523865
10077,0.0
10078,23.629917
10079,101.14467
10080,97.74141
10081,118.37715
10082,78.35342
10083,20.390682
10084,53.41296
10085,6.6383924
10086,57.91972
10087,23.28471
10088,113.77823
10089,11.84004
10090,31.80101
10091,57.72788
10092,6.391801
10093,113.9543
10094,92.99043
10095,85.66207
10096,75.78981
10097,92.75963
10098,15.966231
10099,127.6871
10100,8.231078
10101,79.73613
10102,3.9360702
10103,64.841835
10104,3.7457912
10105,0.0
10106,35.27529
10107,24.603277
10108,2.1862428
10109,6.5713415
10110,34.09461
10111,31.133709
10112,77.61668
10113,81.33386
10114,8.592379
10115,38.75845
10116,77.79702
10117,34.908707
10118,5.1282835
10119,44.693665
10120,39.1543
10121,38.041924
10122,79.61269
10123,64.78445
10124,7.4274683
10125,0.0
10126,20.000957
10127,11.759612
10128,0.83052564
10129,48.528038
10130,39.823196
10131,50.791786
10132,49.674225
10133,88.078094
10134,0.0
10135,64.67431
10136,1.3718154
10137,12.389726
10138,108.78839
10139,0.0
10140,130.24565
10141,71.6727
10142,27.082386
10143,3.1260068
10144,7.441267
10145,40.822624
10146,36.5465
10147,0.0
10148,25.832447
10149,0.0
10150,137.6202
10151,128.48781
10152,45.956482
10153,22.691572
10154,37.720104
10155,41.759964
10156,48.1613
10157,76.82301
10158,39.992474
10159,29.295486
10160,5.397317
10161,74.68826
10162,6.995866
10163,58.2711
10164,64.57805
10165,34.50872
10166,119.44706
10167,47.577316
10168,59.699066
10169,87.75263
10170,63.42743
10171,29.980198
10172,72.54016
10173,46.362118
10174,0.0
10175,89.488144
10176,104.171165
10177,12.423503
10178,54.19788
10179,105.23834
10180,12.1922655
10181,130.06761
10182,15.016353
10183,2.276529
10184,1.5622575
10185,110.97854
10186,62.49762
10187,0.0
10188,52.321007
10189,52.38127
10190,32.59088
10191,14.8799715
10192,49.6782
10193,58.071056
10194,40.429363
10195,15.998158
10196,141.0183
10197,38.355988
10198,116.51242
10199,116.30452
10200,2.926072
10201,115.852585
10202,37.27795
10203,12.752931
10204,9.592874
10205,74.85707
10206,104.169624
10207,73.65243
10208,115.46735
10209,44.850037
10210,19.374275
10211,81.6725
10212,65.34616
10213,86.38076
10214,30.763695
10215,1.3795135
10216,87.56386
10217,0.11139274
10218,10.690976
10219,34.51368
10220,90.88582
10221,180.31618
10222,40.151955
10223,101.74985
10224,44.808437
10225,91.864624
10226,14.946876
10227,0.0
10228,56.326874
10229,100.781906
10230,76.21123
10231,130.91351
10232,135.2703
10233,133.29077
10234,46.36898
10235,2.741183
10236,5.2608175
10237,32.394245
10238,61.519096
10239,0.0
10240,111.32859
10241,111.60552
10242,43.536247
10243,88.57278
10244,7.561966
10245,65.15509
10246,82.46307
10247,10.776396
10248,59.04214
10249,46.611748
10250,13.004493
10251,30.69854
10252,109.303345
10253,83.00401
10254,22.466114
10255,66.31832
10256,13.249875
10257,9.708985
10258,156.4563
10259,145.60141
10260,138.82349
10261,25.62922
10262,27.180004
10263,77.39665
10264,5.1930723
10265,85.326065
10266,109.80913
10267,52.1155
10268,33.026493
10269,162.58469
10270,28.744804
10271,120.733444
10272,85.79939
10273,9.01625
10274,87.87341
10275,76.87261
10276,3.5316885
10277,58.715538
10278,6.7520266
10279,1.9701259
10280,15.762267
10281,29.92094
10282,123.749535
10283,122.227325
10284,56.533134
10285,143.16273
10286,111.99063
10287,29.179245
10288,0.0
10289,2.3452404
10290,59.30194
10291,48.70841
10292,39.407448
10293,34.53221
10294,53.412937
10295,28.995483
10296,22.024712
10297,32.160843
10298,52.29306
10299,118.846436
10300,0.0
10301,6.057453
10302,91.79331
10303,151.87193
10304,73.22741
10305,47.529533
10306,81.93077
10307,96.63451
10308,12.884631
