id,y
10001,5.2114143
10002,93.52311
10003,89.88775
10004,77.16398
10005,62.72043
10006,13.352989
10007,71.929146
10008,56.001938
10009,2.6060066
10010,35.236465
10011,37.057213
10012,116.62852
10013,52.85817
10014,9.535028
10015,55.726173
10016,98.09334
10017,103.02514
10018,15.955616
10019,112.28171
10020,111.98551
10021,0.0
10022,68.287994
10023,30.797266
10024,84.637054
10025,69.491806
10026,130.10043
10027,35.685272
10028,55.27124
10029,87.6387
10030,68.3604
10031,0.0
10032,40.940475
10033,38.651855
10034,126.18644
10035,103.04023
10036,0.0
10037,115.8603
10038,14.887428
10039,30.815996
10040,4.2565517
10041,3.2273846
10042,49.840363
10043,4.55142
10044,19.975355
10045,14.594952
10046,56.331642
10047,107.99211
10048,66.049805
10049,13.968271
10050,139.71332
10051,82.52981
10052,38.394707
10053,15.481722
10054,106.001
10055,35.05564
10056,7.174612
10057,118.24563
10058,7.868082
10059,49.941185
10060,27.824274
10061,90.07635
10062,74.03832
10063,18.848906
10064,11.139551
10065,61.018005
10066,0.0
10067,75.04813
10068,110.39008
10069,114.94814
10070,116.42676
10071,39.02558
10072,39.359123
10073,79.136925
10074,100.24553
10075,48.104355
10076,80.099846
10077,0.0
10078,19.211794
10079,97.87869
10080,100.55522
10081,121.72527
10082,67.40014
10083,22.289808
10084,61.82749
10085,5.390959
10086,48.813187
10087,27.022612
10088,108.62804
10089,9.235451
10090,28.344885
10091,50.482193
10092,0.0
10093,104.22219
10094,87.8568
10095,80.08124
10096,77.73348
10097,86.21761
10098,18.398912
10099,124.72776
10100,9.677513
10101,91.13195
10102,3.1008396
10103,66.232834
10104,5.519949
10105,0.0
10106,39.525803
10107,20.15294
10108,0.0
10109,0.0
10110,34.09774
10111,19.708433
10112,72.630226
10113,81.61834
10114,6.2694664
10115,40.16134
10116,82.92528
10117,32.8779
10118,6.262989
10119,41.38685
10120,44.118126
10121,32.227768
10122,78.00076
10123,70.672676
10124,11.110062
10125,0.0
10126,24.440878
10127,12.995626
10128,3.3474998
10129,51.72155
10130,46.524353
10131,62.780624
10132,41.126617
10133,78.86541
10134,0.0
10135,63.727425
10136,2.7739124
10137,7.4352417
10138,111.81748
10139,0.58929634
10140,123.418785
10141,69.98884
10142,26.780565
10143,3.1190538
10144,5.1311245
10145,39.921257
10146,38.39489
