id,y
10001,8.860704
10002,91.521
10003,85.04449
10004,71.50157
10005,64.96982
10006,13.235662
10007,83.1129
10008,46.131668
10009,4.952982
10010,42.440937
10011,34.575676
10012,150.9873
10013,54.129513
10014,0.0
10015,55.093025
10016,113.71534
10017,94.77134
10018,14.462088
10019,114.18361
10020,112.64382
10021,0.0
10022,66.933426
10023,28.451075
10024,69.905396
10025,76.015175
10026,127.329926
10027,32.4406
10028,51.02334
10029,94.28433
10030,66.22853
10031,3.5000498
10032,43.36305
10033,44.754566
10034,132.07973
10035,109.17815
10036,3.648502
10037,153.66245
10038,19.084164
10039,25.320631
10040,3.454676
10041,0.0
10042,47.405308
10043,3.3469412
10044,11.665579
10045,10.717985
10046,60.53712
10047,95.906784
10048,62.664158
10049,19.337988
10050,155.44838
10051,90.389114
10052,39.21596
10053,20.866173
10054,103.59091
10055,33.3273
10056,9.938748
10057,115.12196
10058,12.881122
10059,56.829403
10060,32.402122
10061,90.15056
10062,82.49941
10063,13.473061
10064,12.17272
10065,51.840714
10066,0.0
10067,82.86667
10068,117.597145
10069,106.45832
10070,132.38397
10071,42.500874
10072,35.979084
10073,73.75574
10074,104.27681
10075,51.658157
10076,91.50932
10077,7.9310455
10078,32.52464
10079,102.633026
10080,98.758896
10081,114.72319
10082,84.412766
10083,21.468136
10084,59.55605
10085,9.237183
10086,59.175854
10087,21.0996
10088,110.28234
10089,14.131201
10090,28.570202
10091,57.693237
10092,3.7943594
10093,121.19973
10094,97.27733
10095,81.65115
10096,78.206635
10097,94.111176
10098,18.159756
10099,136.78543
10100,7.708149
10101,81.84455
10102,2.8825848
10103,60.576782
10104,5.7229443
10105,0.0
10106,41.703537
10107,11.068887
10108,2.9812138
10109,6.471325
10110,41.084827
10111,23.695013
10112,82.29643
10113,73.90665
10114,7.7829485
10115,38.706333
10116,74.41269
10117,35.464993
10118,8.670622
10119,41.968647
10120,35.035084
10121,40.588963
10122,78.218
10123,74.94559
10124,3.4202797
10125,0.0
10126,19.062403
10127,10.544619
10128,3.0673783
10129,56.816296
10130,44.65593
10131,58.443832
10132,48.85647
10133,84.2679
10134,0.0
10135,50.07109
10136,0.0
10137,10.078608
10138,116.00855
10139,0.0
10140,128.37717
10141,65.59105
10142,28.08024
10143,4.4590607
10144,6.328826
10145,38.777287
10146,24.515923
10147,0.0
10148,23.742064
10149,0.0
10150,140.09941
10151,131.13992
10152,52.52074
10153,24.91592
10154,40.261623
10155,40.546726
10156,47.20972
10157,68.631195
10158,45.635113
10159,26.065619
10160,5.8319902
10161,72.46659
10162,10.17355
10163,41.64004
10164,66.52499
10165,39.80525
10166,125.38396
10167,57.41949
10168,53.961933
10169,87.418144
10170,59.243282
10171,28.75492
10172,71.26869
10173,46.65701
10174,8.002726
10175,89.491165
10176,104.76635
10177,9.701675
10178,52.04827
10179,106.547325
10180,15.218935
10181,128.54985
10182,17.401623
10183,1.8689778
10184,2.4576414
10185,120.84575
10186,57.387493
10187,6.5111027
10188,52.70176
10189,46.100445
10190,38.967747
10191,13.210804
10192,51.369526
10193,58.30412
10194,34.961933
10195,6.268841
10196,148.79558
10197,31.978924
10198,130.87971
10199,124.41052
10200,4.3902493
10201,124.373825
10202,29.962322
10203,15.283697
10204,8.488361
10205,67.20398
10206,98.910065
10207,75.76598
10208,115.42137
10209,50.145798
10210,21.87613
10211,85.78378
10212,63.807095
10213,88.0359
10214,40.396694
10215,4.4801216
10216,92.784805
10217,0.0
10218,11.949745
10219,34.597477
10220,82.65326
10221,185.31944
10222,38.25323
10223,103.01943
10224,41.075115
10225,85.78996
10226,15.073893
10227,1.6014445
10228,59.494717
10229,98.94671
10230,74.6817
10231,142.17615
10232,146.74149
10233,134.96042
10234,46.668346
10235,6.5369225
10236,0.92645574
10237,35.34128
10238,62.286873
10239,8.2759285
10240,111.99468
10241,116.89096
10242,49.784374
10243,96.29614
10244,8.033361
10245,69.24385
10246,77.88555
10247,10.144594
10248,51.231544
10249,50.90383
10250,15.238245
10251,26.904095
10252,112.022415
10253,82.838196
10254,20.860205
10255,64.36908
10256,11.2163925
10257,10.497915
10258,167.38956
10259,148.91348
10260,137.32083
10261,36.17825
10262,25.646347
10263,78.2646
10264,3.9825823
10265,92.24738
10266,121.89867
10267,54.170044
10268,38.337418
10269,169.39032
10270,29.285713
10271,121.76598
10272,89.831726
10273,8.609429
10274,94.76622
10275,73.360245
10276,1.5977728
10277,60.732822
10278,9.574611
10279,0.0
10280,16.638855
10281,31.608639
10282,129.677
10283,109.55791
10284,59.819057
10285,143.15897
10286,119.9891
10287,27.35285
10288,0.0
10289,0.0
10290,56.693447
10291,49.57333
10292,41.456146
10293,33.645016
10294,54.37215
10295,30.417282
10296,21.756695
10297,38.131138
10298,55.832764
10299,115.5795
10300,2.224398
10301,10.048151
10302,96.56729
10303,156.74948
10304,76.74595
10305,53.510567
10306,87.30592
10307,96.22525
10308,12.756065
10309,63.790188
10310,146.04674
10311,4.1258974
10312,96.41879
10313,8.309017
10314,39.446396
10315,169.26656
10316,145.336
10317,0.0
10318,84.18628
10319,7.4954157
10320,5.2288713
10321,184.56522
10322,52.292133
10323,25.82448
10324,45.935566
10325,6.09647
10326,18.181648
10327,3.9048398
10328,56.88288
10329,105.79739
10330,5.434866
10331,61.70914
10332,17.60251
10333,65.260895
10334,34.60616
10335,0.0
10336,7.964904
10337,13.871023
10338,20.79071
10339,158.49957
10340,62.12695
10341,35.95567
10342,156.1084
10343,103.43103
10344,71.80883
10345,28.66982
10346,56.812603
10347,39.007244
10348,83.27913
10349,108.19978
10350,110.32787
10351,48.13838
10352,47.00754
10353,66.97009
10354,55.348026
10355,66.10448
10356,2.5953076
10357,144.77234
10358,0.023546457
10359,50.82783
10360,153.39091
10361,28.846003
10362,6.3594666
10363,54.62553
10364,7.1818027
10365,23.100847
10366,3.989199
10367,5.7308636
10368,35.52368
10369,69.73467
10370,12.9046
10371,94.020645
10372,2.986973
10373,151.72705
10374,36.122326
10375,41.107937
10376,0.0
10377,20.789953
10378,64.934
10379,5.7466583
10380,38.157536
10381,0.9166882
10382,123.559784
10383,56.005634
10384,195.38908
10385,83.64784
10386,87.85866
10387,64.57283
10388,13.322426
10389,42.216507
10390,82.351585
10391,4.7017155
10392,0.0
10393,60.35319
10394,71.11067
10395,47.527203
10396,58.16363
10397,8.997752
10398,60.653507
10399,34.69694
10400,104.31758
10401,1.9016888
10402,68.69377
10403,12.574945
10404,56.45209
10405,15.68754
10406,67.557816
10407,30.598995
10408,123.86621
10409,58.478977
10410,1.3500407
10411,71.04784
10412,0.0
10413,29.996357
10414,3.2367814
10415,4.7139435
10416,0.0
10417,147.93181
10418,9.61046
10419,4.190466
10420,32.53869
10421,153.45067
10422,116.2819
10423,14.978907
10424,123.86621
10425,9.665741
10426,0.0
10427,95.15123
10428,24.597202
10429,80.69916
10430,19.42389
10431,53.840046
10432,5.9506416
10433,67.09398
10434,0.78342843
10435,54.6563
10436,49.443913
10437,2.8946135
10438,88.856995
10439,88.912575
10440,0.0
10441,31.728882
10442,44.288868
10443,59.268166
10444,59.445995
10445,0.0
10446,46.29965
10447,0.0
10448,67.04537
10449,21.417347
10450,0.0
10451,69.91118
10452,22.735931
10453,14.048378
10454,7.3953924
10455,55.62232
10456,35.453747
10457,26.055847
10458,138.30457
10459,1.1898911
10460,1.8316634
10461,16.082111
10462,45.02335
10463,78.20203
10464,57.847878
10465,42.518772
10466,140.31926
10467,43.069416
10468,2.3062956
10469,33.51911
