id,y
10001,5.70672
10002,89.11271
10003,91.349815
10004,63.727818
10005,66.75744
10006,18.49045
10007,75.20623
10008,44.73801
10009,2.9200807
10010,42.413292
10011,40.352
10012,137.02838
10013,56.958714
10014,0.2750363
10015,55.301197
10016,111.90638
10017,100.0402
10018,17.959085
10019,122.772995
10020,110.82543
10021,0.0
10022,56.07649
10023,37.278168
10024,77.171135
10025,80.46775
10026,117.07942
10027,32.473
10028,55.690483
10029,91.89611
10030,63.295216
10031,3.8345437
10032,41.38852
10033,43.932068
10034,132.26346
10035,108.37965
10036,0.0
10037,136.23737
10038,17.708187
10039,29.231285
10040,1.723608
10041,2.635837
10042,52.635647
10043,3.1156545
10044,15.308019
10045,9.15637
10046,63.929768
10047,108.78131
10048,67.17892
10049,15.018677
10050,152.555
10051,87.49603
10052,32.526043
10053,24.557915
10054,107.77744
10055,32.427505
10056,11.3225355
10057,116.4347
10058,14.734466
10059,56.6658
10060,33.26418
10061,88.45904
10062,73.03227
10063,18.460756
10064,13.255918
10065,49.76428
10066,0.0
10067,80.980835
10068,112.68064
10069,105.84739
10070,130.66434
10071,34.500584
10072,37.180813
10073,70.38056
10074,103.58213
10075,54.78985
10076,88.54937
10077,3.921082
10078,25.004618
10079,107.2387
10080,108.0752
10081,119.753
10082,82.420105
10083,13.201666
10084,48.7872
10085,7.2968545
10086,52.704006
10087,26.424162
10088,118.2247
10089,16.948717
10090,28.611145
10091,54.90481
10092,3.1497474
10093,122.823685
10094,96.81153
10095,87.25587
10096,77.2066
10097,90.763054
10098,20.072304
10099,134.34966
10100,9.301867
10101,80.68911
10102,3.100285
10103,64.394554
10104,6.168177
10105,0.55179167
10106,37.67943
10107,15.4366045
10108,8.784157
10109,4.1322064
10110,39.665028
10111,25.87396
10112,72.618454
10113,77.61599
10114,3.3965611
10115,37.986786
10116,79.94842
10117,47.526295
10118,10.046391
10119,43.379017
10120,39.475986
10121,38.88997
10122,78.25007
10123,66.426765
10124,4.9417367
10125,0.0
10126,17.8781
10127,14.436318
10128,1.6939082
